Past User Inputs
bye
hello can I get a ticket to Ely from Norwich today
open return
leave
next tuesday
Tuesday
return Tuesday
bye
hello
I want to book a train
an open return ticket
leave
I want to go to London on sunday and return on monday
bye
hello
I want to book a train
I want a one way ticket
I want to go to London on Sunday at 3pm
leave
bye
hello
I want to book a train
one way
I want to go from Norwich to London on sunday
hello
I want to book a train
I want a one way trip
I want to go from Norwich to London on sunday
arrive
I want to go at 3pm
bye
hello
I want to book a train
bye
bye
hello
I want to book a train
one way
I want to go from Norwich to London on sunday at 6pm
arrive
bye
"my name is ryan and I love computer science, what job would you recommend for me"
"my name is ryan and I love computer science, what job would you recommend for me"
my name is ryan and I love computer science what job would you recommend
hello
hello

"my favourite activity is swimming, where is a good place to go swimming"
thanks
"II love swimming, where is a good place to go swimming in summer#"
"I love to swim, where would be a good place to go swimming"
thanks
"I love food, where could I go to get a good burger "
hello
bye
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
I want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
i want to book a train
hello
hello
I want to book a train
I want to go to London
hello
I want to book a train
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
hello
I want to book a train
#I want to go to London on sunday
leave
hello
I want to book a train
I want to go to London on Sunday
leace
leave
hello
I want to book a train
I want to go to London on sunday
leave
one way
5pm
hello
I want to book a train
I want to go to London on sunday
leave
one way
5pm
hello
I want to book a train
I want to go to london on sunday
leave
one way
5pm
bye
hello
I want to book a train
I want to go to London on sunday
leave
one way
5pm
bye
hello
I want to book a train
I want to go to London on sunday
leave
one way
5pm
bye
hello
I want to book a train to london
leave
sunday
one way
5pm
bye
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
hello
I want to book a train
I want to go to London on sunday
leave
one way
5pm
bye
hello
I want to book a train
I want to go to london on sunday
leave
one way
6pm
bye
bye
hello
bye
hello
I want to book a train
I want to go to London on sunday
leave
one way
6pm
bye
hello#
hello
hello
hello
hello
bye
hello
I want to book a train
I want to book a train
I want to book a train
I want to book a train
I want to book a train
I want to book a train ticket
I want to book a train ticket
I want to book a train ticket
I want to book a train ticket
hello
I want to book a train
I want to go to London on sunday
bye
bye
hello
I want to book a train
I want to go to London on sunday
bye
bye
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
bye
bye
reset
I want to go to London on sunday
I want to go to London on sunday
I want to go to London on sunday
reset
I want to go to London on sunday
5
reset
hello
I want to book a train
I want to go to London on sunday
5
leave
reset
hello
reset
hello
I want to book a train
I want to go to London on sunday
5
hello
reset
hello
I want to book a train
I want to go to London on sunday
5
reset
hello
I want to book a train
I want to go to London on sunday
5
hello
I want to book a train
I want to go to London on sunday
5
leave
bye
hello
I want to book a train
I want to go to London on sunday
5
hello
I want to book a train
I want to go to London on sunday
5
leave
bye
reset
hello
I want to book a train
I want to go to London on sunday
5
reset
hello
I want to book a train
I want to go to London on sunday
5
leave
bye
hello
I want to book a train
I want to go to London on sunday
5
leave
one way
7pm
bye
bye
hello
I want to book a train
round
bye
round
round
reset
hello
I want to book a train
open return
leave
I want to go to London on sunday and return on monday
5
bye
reset
hello
I want to book a train
open return
leave
I want to go to London on sunday and return on monday
5
bye
reset
hello
I want to book a train
open return
leave
I want to go to London on sunday and return on monday
5
reset
hello
I want to book a train
open return
leave
I want to go to London on sunday and return on monday
reset
hello
I want to book a train
open return
leave
I want to go to London on sunday and return on monday
5
reset
hello
I want to book a train
open return
leave
I want to go to London on sunday and return on monday
5
bye
hello
I want to book a train ticket
round
I want to go to from Cambridge to London leaving on sunday returning on tuesday
1
5
reset
hello
I want to book a train
round
I want to go from Cambridge to London leaving on sunday returning on tuesday
1
5
leave
I want to leave at 5pm and return at 6pm
bye
bye
hello
I want to book a train
open return
leave
I want to from Brighton to Newcastle going on sunday and return on tuesday
2
2
bye
hello
I want to book a train
open return
leave
I want to from Brighton to Newcastle going on sunday and return on tuesday
reset
hello
I want to book a train
open return
leave
I want to from Brighton to Newcastle going on sunday and return on tuesday
2
2
bye
hello
I want to book a train
open return
leave
I want to from Brighton to Newcastle going on sunday and return on tuesday
2
2
hello
I want to book a train
open return
leave
I want to from Brighton to Newcastle going on sunday and return on tuesday
2
2
hello
I want to book a train
open return
leave
I want to from Brighton to Newcastle going on sunday and return on tuesday
2
2
hello
I want to book a train
open return
leave
I want to from Brighton to Newcastle going on sunday and return on tuesday
2
2
bye
hello
I want to book a train
open return
leave
I want to from Brighton to Newcastle going on sunday and return on tuesday
2
2
bye
hello
I want to book a train
open return
leave
I want to from Brighton to Newcastle going on sunday and return on tuesday
2
2
bye
hello
I want to book a train
bye
hello
I want to book a train
bye
hello
hello
bye
hello
hello
hello
hello
hello
bye
hello
hello
bye
hello
bye
hello
hello
i would like to book a train to london
i would like to go to abbey wood
i would like to go to abbey wood
hi i would like to book a train to london
1
16/05/2024
can i book a train to london
1
i would like to go tomorrow
i would like a one way ticket
i would like to leave at 13:00
yes that is correct
yes
1pm
leave
i would like to leave from norwich
bye
i would like to book a train to london
1
hello
i would like to book a train
what kind of tickets can i book
one way
i would like to go to london at 1pm
1
depart
leave
2024/05/19
19th of may
tomorrow
bye
hello
i would like to book a train ticket
i would like to book a train to london
6
5
1
reset
all the way
reset
return
what type of ticket can i get?
reset
round
i would like to leave tomorrow
leave
norwich
london
hello
I want to predict for a train
Future Train
bye
hello
I want to predict for a train
Future Train
Future Train
hello
I want to predict what time a train in the future might arrive
Future Train
Future Train
I want to book a train
bye
hello
I want to predict for a train
Future Train
I want to go from Norwich to London on sunday at 5pm
bye
hello
I want to predict for a train
Future Train
I want to go from Norwich to London on sunday at 5pm
1
hello
I want to predict for a train
Future Train
I want to go from Norwich to London on sunday at 5pm
I want to go from Norwich to London on sunday at 5pm
hello
reset
I want to predict a train
Future Train
I want to go from Norwich to London on sunday at 5pm
hello
I want to predict a train
Future Train
I want to go from Norwich to London on sunday at 5pm
hello
I want to predict a train
Future Train
I want to go from Norwich to London on sunday at 5pm
hello
I want to predict a train
Future Train
I want to go from Norwich to London on sunday at 5pm
hello
I want to predict a train
Future Train
I want to go from Norwich to London on sunday at 5pm
reset
hello
I want to predict a train
Future Train
I want to go from Norwich to London on sunday at 5pm
reset
hello
I want to predict a train
Future Train
I want to go from Norwich to London on sunday at 5pm
reset
hello
I want to predict a train
future train
I want to go from Norwich to London on sunday at 5pm
1
2
2
reset
hello
hello
hello
I want to book a train
I want a one way
I want to go to London on monday at 5pm
1
reset
hello
testing
train ticket to london
hello i want to book a train to london
1
i want to go to london
1
hello
can you help me book a train
one way
7pm
leave
colchester
london
1
23/05/2024
tomorrow
from stratford
from
bye
hey there
can you predict a delay for me
future train
hello
i want to book a train to london
hello
I would like to book a train
round trip
I would like to go to Colchester on wednesday at 15:15 and I would like to return on friday at 15:30
1
leave
reset
I would like to book a train
return
hello
I would like to book a train
round trip
I would like to go to Colchester on wednesday at 15:30 and I would like to return on the 31st May at 15:30
1
leave
hello
I want to book a train
round trip
I want to go to Colchester on the 24th May at 6pm and I want to return on the 27th May at 5pm
1
leave
bye
hello
I want to book a train
one way
I would like to go to Colchester on monday at 7pm
1
leave
hello
I want to book a train
one way
I would like to go to Colchester on monday at 7pm
1
leave
hello
I want to book a train
one way
I want to go to Colchester on monday at 7pm
1
leave
hello
I would like to predict how late my train will be
hello
I would like to predict how late my train will be
"I am currently at Colchester and I am going to Norwich, I am currently 10 minutes late"
1
1
bye
hello
I would like to book a train
one way
I want to go to Portsmouth on the 5th of June at 9am
3
hello
I want to book a train
one way
I would like to go to Portsmouth on 5th June at 9am
3
5th June
hello
I want to book a train
I would like to go to Portsmouth on the 5th June as 9am
3
from Cambridge
1
1
leave
one way
9am
9am
hello
I want to book a train
one way
I would like to go to Portsmouth on the 5th of June at 9am
3
leave
from Cambridge
1
hello
I would like to book a train
one way
leave
I would like to go to Portsmouth on the 5th of June at 15:00
3
15:00
from Cambridge
1
hello
I want to book a train
one way
leave
I would like to go to Portsmouth on the 5th of June at 15:00
3
from Cambridge
1
1
reset
hello
I would like to book a train
one way
leave
I would like to go to Portsmouth on the 5th of June at 17:00
3
from Cambridge
1
hello
I want to book a train
one way
leave
I would like to go to Portsmouth on the 5th of June at 16:00
3
from Cambridge
1
hello
I want to book a train
one way
leave
I want to go to Bournemouth on the 24th of June at 12pm
1
from Southampton
2
bye
hello
I want to book a train
round trip
I would like to go to Cambridge on 5th of June at 6pm and I would like to return on the 7th of June at 9am
1
reset
hello
hello
hello
hello
hello
hello
hello
I would like to book a train
round trip
leave
I would like to go to Cambridge on the 5th of June at 7pm and I would like to return on the 8th of June at 9am
1
"I am hungry, what food could you recommend me"
hello
I would like to book a train
I want to go to Cambridge on tuesday at 5pm
1
leave
one way
hello
<<<<<<< HEAD
I want to predict how late my train will be
I am currently at Colchester and I am going to Norwich and I am delayed by 20 minutes
1
1
hello
I want to predict how late my train will be
I am currently at Colchester and i am going to Norwich at the moment I am delayed by 20 minutes
1
1
hello
I want to predict how late my train will be
I am currently at Colchester and I am travelling to Norwich and I am delayed by 30 minutes
1
=======
I want to book a train
one way
leave
I want to go to Cambrige
1
I want to go on the 30th of May
at 9am
hi there
i want to go to london
1
Hi there
I would like to book a train to London
1
Hi there
i would like to book a train to london
hi there
i would like to go to london
hi there
hi there
i want to go to london
hi there
i would like to go to london
1
hi there
i want to go to london
1
leave
hi there
i want to go to london
hi there
i want to go to london
1
hi there
i want to go to london
1
hi
i want to go to london
1
hi
i want to go to london
1
hi
i want to go to london
3
hi
i want to go to london
1
hi
i want to go to london
hi
i want to go to london
1
reset
i want to go to london
hi
i want to go to london
1
reset
hi
i want to go to london
1
hi
i want to go to london
hi
i want to go to london
>>>>>>> 87beef1fa135e18d6b02102ce9e32f40840d53d5
1
hi
i want to go to london
3
hi
i want to go to london
3
tomorrow
hi there
i want to go to london
1
leave
tomorrow
hi
i want to go to london
3
leave
tomorrow
one way
hi there
hi therei want to go to london
i want to go to london
i want to go to london
3
leave
tomorrow
hi
i want to go to london
3
leave
tomorrow
one way
12pm
hi there
i want to go to london
3
tomorrow
leave
one way
12pm
hi
i want to go to london
3
leave
today
6pm
one way
hi
i want to go to london
3
today
leave
6pm
one way
hi
i wantto go to london
3
leave
today
6pm
one way
reset
one way
reset
i want to go to london
3
hi
i want to go to london
reset
3
hi
i want to go to london
hi
hi
i want to go to london
reset
3
hi
i want to go to london
3
leave
tomorrow
one way
6pm
hi
i want to go to london
reset
hi
hi
hi i want to go to london liverpool street
hi
I want to go to London Liverpool Street
1
leave
12pm
15th of June
one way
i want to go to Portsmouth
3
15th of June
one way
leave
from
i want to Portsmouth from Cambridge
3
leave
1pm
15th of June
from Cambridge
2
one way
hi
i want to go to cambridge
hi
i want to go to Cambridge
i want to go to london
1
i want to go to Cambridge
hi
i want to go to Cambridge
hi
i want to go to cambridge
hi
i want to go to Cambridge
hi there i want to go to london
3
reset
i want to go to Cambridge
hi i want to go to Cambridge
1
reset
i want to go to Cambridge
1
i want to go to Cambridge
3
reset
i want to go to london
3
i want to go to Cambridge
2
leave
reset
i want to go to Cambridge
i want to go to Cambridge
4
leave
reset
i want to go to Cambridge
4
i want to go to Cambridge
1
reset
i want to go to Cambridge
hi there i want to go to london
3
reset
i want to go to London
3
reset
hi
hi
i want to go to Cambridge
4
leave
reset
i want to go to Cambridge
hi
i want to go to Cambridge
4
hi
i want to go to Cambridge
4
reset
i want to go to Cambridge
hello
I want to go to Cambridge
hello
I want to go to Cambridge
hello
I want to go to Cambridge
hello
I want to go to Cambridge
hello
I want to go to Cambridge
can you recommend me a good burger shop in england
1
can you recommend me a good burger shop
what historic landmarks are in the UK
what historic landmarks are in the UK
hello
I want to book  train
one way
leave
I want to go to Cambrisdge on the 15th of June at 5pm
1
hello I want to book a train
round trip
arrive
I want to go from Cambridge to London Euston on the 10th of June at 10:15 and I want to return on the 15th June at noon
1
1
hello
I want to predict how late my train will be on arrival
I am currently at Colchester
1
I am going to Norwich and I am currently delayed by 30 minutes
1
I want some recommendations for some burger shops
hello
I want to book a train to Cambridge
1
one way
leave
On the 15th of June at 7pm
7pm
